datetime,date,hour,daynight,habitat,temp_c,rh_pct,dew_point_c
2026-06-07 20:30:00,2026-06-07,20,night,forest,16.8,100.0,16.8
2026-06-07 20:40:00,2026-06-07,20,night,forest,16.6,100.0,16.6
2026-06-07 20:50:00,2026-06-07,20,night,forest,16.6,100.0,16.6
2026-06-07 21:00:00,2026-06-07,21,night,forest,16.5,100.0,16.5
2026-06-07 21:10:00,2026-06-07,21,night,forest,16.5,100.0,16.5
2026-06-07 21:20:00,2026-06-07,21,night,forest,16.5,100.0,16.5
2026-06-07 21:30:00,2026-06-07,21,night,forest,16.5,100.0,16.5
2026-06-07 21:40:00,2026-06-07,21,night,forest,16.4,100.0,16.4
2026-06-07 21:50:00,2026-06-07,21,night,forest,16.4,100.0,16.4
2026-06-07 22:00:00,2026-06-07,22,night,forest,16.5,100.0,16.5
2026-06-07 22:10:00,2026-06-07,22,night,forest,16.5,100.0,16.5
2026-06-07 22:20:00,2026-06-07,22,night,forest,16.4,100.0,16.4
2026-06-07 22:30:00,2026-06-07,22,night,forest,16.4,100.0,16.4
2026-06-07 22:40:00,2026-06-07,22,night,forest,16.4,100.0,16.4
2026-06-07 22:50:00,2026-06-07,22,night,forest,16.4,100.0,16.4
2026-06-07 23:00:00,2026-06-07,23,night,forest,16.4,100.0,16.4
2026-06-07 23:10:00,2026-06-07,23,night,forest,16.4,100.0,16.4
2026-06-07 23:20:00,2026-06-07,23,night,forest,16.4,100.0,16.4
2026-06-07 23:30:00,2026-06-07,23,night,forest,16.4,100.0,16.4
2026-06-07 23:40:00,2026-06-07,23,night,forest,16.3,100.0,16.3
2026-06-07 23:50:00,2026-06-07,23,night,forest,16.4,100.0,16.4
2026-06-08 00:00:00,2026-06-08,0,night,forest,16.3,100.0,16.3
2026-06-08 00:10:00,2026-06-08,0,night,forest,16.2,100.0,16.2
2026-06-08 00:20:00,2026-06-08,0,night,forest,16.2,100.0,16.2
2026-06-08 00:30:00,2026-06-08,0,night,forest,16.2,100.0,16.2
2026-06-08 00:40:00,2026-06-08,0,night,forest,16.3,100.0,16.3
2026-06-08 00:50:00,2026-06-08,0,night,forest,16.2,100.0,16.2
2026-06-08 01:00:00,2026-06-08,1,night,forest,16.2,100.0,16.2
2026-06-08 01:10:00,2026-06-08,1,night,forest,16.1,100.0,16.1
2026-06-08 01:20:00,2026-06-08,1,night,forest,16.1,100.0,16.1
2026-06-08 01:30:00,2026-06-08,1,night,forest,16.2,100.0,16.2
2026-06-08 01:40:00,2026-06-08,1,night,forest,16.2,100.0,16.2
2026-06-08 01:50:00,2026-06-08,1,night,forest,16.1,100.0,16.1
2026-06-08 02:00:00,2026-06-08,2,night,forest,16.1,100.0,16.1
2026-06-08 02:10:00,2026-06-08,2,night,forest,16.1,100.0,16.1
2026-06-08 02:20:00,2026-06-08,2,night,forest,16.0,100.0,16.0
2026-06-08 02:30:00,2026-06-08,2,night,forest,16.1,100.0,16.1
2026-06-08 02:40:00,2026-06-08,2,night,forest,16.0,100.0,16.0
2026-06-08 02:50:00,2026-06-08,2,night,forest,16.1,100.0,16.1
2026-06-08 03:00:00,2026-06-08,3,night,forest,16.1,100.0,16.1
2026-06-08 03:10:00,2026-06-08,3,night,forest,16.0,100.0,16.0
2026-06-08 03:20:00,2026-06-08,3,night,forest,15.9,100.0,15.9
2026-06-08 03:30:00,2026-06-08,3,night,forest,15.8,100.0,15.8
2026-06-08 03:40:00,2026-06-08,3,night,forest,15.7,100.0,15.7
2026-06-08 03:50:00,2026-06-08,3,night,forest,15.7,100.0,15.7
2026-06-08 04:00:00,2026-06-08,4,night,forest,15.6,100.0,15.6
2026-06-08 04:10:00,2026-06-08,4,night,forest,15.6,100.0,15.6
2026-06-08 04:20:00,2026-06-08,4,night,forest,15.6,100.0,15.6
2026-06-08 04:30:00,2026-06-08,4,night,forest,15.6,100.0,15.6
2026-06-08 04:40:00,2026-06-08,4,night,forest,15.6,100.0,15.6
2026-06-08 04:50:00,2026-06-08,4,night,forest,15.5,100.0,15.5
2026-06-08 05:00:00,2026-06-08,5,night,forest,15.5,100.0,15.5
2026-06-08 05:10:00,2026-06-08,5,night,forest,15.4,100.0,15.4
2026-06-08 05:20:00,2026-06-08,5,night,forest,15.4,100.0,15.4
2026-06-08 05:30:00,2026-06-08,5,night,forest,15.4,100.0,15.4
2026-06-08 05:40:00,2026-06-08,5,night,forest,15.4,100.0,15.4
2026-06-08 05:50:00,2026-06-08,5,night,forest,15.3,100.0,15.3
2026-06-08 06:00:00,2026-06-08,6,day,forest,15.4,100.0,15.4
2026-06-08 06:10:00,2026-06-08,6,day,forest,15.4,100.0,15.4
2026-06-08 06:20:00,2026-06-08,6,day,forest,15.4,100.0,15.4
2026-06-08 06:30:00,2026-06-08,6,day,forest,15.4,100.0,15.4
2026-06-08 06:40:00,2026-06-08,6,day,forest,15.5,100.0,15.5
2026-06-08 06:50:00,2026-06-08,6,day,forest,15.5,100.0,15.5
2026-06-08 07:00:00,2026-06-08,7,day,forest,15.5,100.0,15.5
2026-06-08 07:10:00,2026-06-08,7,day,forest,15.5,100.0,15.5
2026-06-08 07:20:00,2026-06-08,7,day,forest,15.5,100.0,15.5
2026-06-08 07:30:00,2026-06-08,7,day,forest,15.6,100.0,15.6
2026-06-08 07:40:00,2026-06-08,7,day,forest,15.7,100.0,15.7
2026-06-08 07:50:00,2026-06-08,7,day,forest,15.7,100.0,15.7
2026-06-08 08:00:00,2026-06-08,8,day,forest,15.8,100.0,15.8
2026-06-08 08:10:00,2026-06-08,8,day,forest,15.9,100.0,15.9
2026-06-08 08:20:00,2026-06-08,8,day,forest,16.0,100.0,16.0
2026-06-08 08:30:00,2026-06-08,8,day,forest,16.3,100.0,16.3
2026-06-08 08:40:00,2026-06-08,8,day,forest,16.4,100.0,16.4
2026-06-08 08:50:00,2026-06-08,8,day,forest,16.6,100.0,16.5
2026-06-08 09:00:00,2026-06-08,9,day,forest,16.8,100.0,16.8
2026-06-08 09:10:00,2026-06-08,9,day,forest,16.9,100.0,16.9
2026-06-08 09:20:00,2026-06-08,9,day,forest,17.1,100.0,17.1
2026-06-08 09:30:00,2026-06-08,9,day,forest,17.2,100.0,17.2
2026-06-08 09:40:00,2026-06-08,9,day,forest,17.4,100.0,17.4
2026-06-08 09:50:00,2026-06-08,9,day,forest,17.6,100.0,17.6
2026-06-08 10:00:00,2026-06-08,10,day,forest,17.8,100.0,17.8
2026-06-08 10:10:00,2026-06-08,10,day,forest,18.0,100.0,18.0
2026-06-02 21:10:00,2026-06-02,21,night,pasture,26.5,60.2,18.2
2026-06-02 21:20:00,2026-06-02,21,night,pasture,23.2,70.1,17.5
2026-06-02 21:30:00,2026-06-02,21,night,pasture,22.8,74.7,18.1
2026-06-02 21:40:00,2026-06-02,21,night,pasture,22.5,78.0,18.5
2026-06-02 21:50:00,2026-06-02,21,night,pasture,22.6,80.1,19.0
2026-06-02 22:00:00,2026-06-02,22,night,pasture,22.8,80.6,19.3
2026-06-02 22:10:00,2026-06-02,22,night,pasture,22.9,80.7,19.4
2026-06-02 22:20:00,2026-06-02,22,night,pasture,23.1,75.3,18.5
2026-06-02 22:30:00,2026-06-02,22,night,pasture,23.2,73.6,18.2
2026-06-02 22:40:00,2026-06-02,22,night,pasture,23.3,72.9,18.1
2026-06-02 22:50:00,2026-06-02,22,night,pasture,23.3,72.7,18.1
2026-06-02 23:00:00,2026-06-02,23,night,pasture,23.3,72.6,18.1
2026-06-02 23:10:00,2026-06-02,23,night,pasture,23.3,72.6,18.1
2026-06-02 23:20:00,2026-06-02,23,night,pasture,23.2,72.7,18.1
2026-06-02 23:30:00,2026-06-02,23,night,pasture,23.2,72.9,18.1
2026-06-02 23:40:00,2026-06-02,23,night,pasture,23.2,73.1,18.1
2026-06-02 23:50:00,2026-06-02,23,night,pasture,23.1,73.3,18.1
2026-06-03 00:00:00,2026-06-03,0,night,pasture,23.1,73.5,18.1
2026-06-03 00:10:00,2026-06-03,0,night,pasture,23.1,73.6,18.1
2026-06-03 00:20:00,2026-06-03,0,night,pasture,23.0,73.8,18.1
2026-06-03 00:30:00,2026-06-03,0,night,pasture,23.0,74.0,18.1
2026-06-03 00:40:00,2026-06-03,0,night,pasture,23.0,74.2,18.1
2026-06-03 00:50:00,2026-06-03,0,night,pasture,22.9,74.4,18.1
2026-06-03 01:00:00,2026-06-03,1,night,pasture,22.9,74.6,18.1
2026-06-03 01:10:00,2026-06-03,1,night,pasture,22.8,74.8,18.1
2026-06-03 01:20:00,2026-06-03,1,night,pasture,22.8,74.9,18.1
2026-06-03 01:30:00,2026-06-03,1,night,pasture,22.8,75.1,18.1
2026-06-03 01:40:00,2026-06-03,1,night,pasture,22.8,75.3,18.2
2026-06-03 01:50:00,2026-06-03,1,night,pasture,22.7,75.5,18.2
2026-06-03 02:00:00,2026-06-03,2,night,pasture,22.7,75.7,18.2
2026-06-03 02:10:00,2026-06-03,2,night,pasture,22.7,75.8,18.2
2026-06-03 02:20:00,2026-06-03,2,night,pasture,22.6,76.0,18.2
2026-06-03 02:30:00,2026-06-03,2,night,pasture,22.6,76.2,18.2
2026-06-03 02:40:00,2026-06-03,2,night,pasture,22.6,76.8,18.3
2026-06-03 02:50:00,2026-06-03,2,night,pasture,22.5,76.8,18.2
2026-06-03 03:00:00,2026-06-03,3,night,pasture,22.5,76.9,18.2
2026-06-03 03:10:00,2026-06-03,3,night,pasture,22.4,76.9,18.1
2026-06-03 03:20:00,2026-06-03,3,night,pasture,22.3,76.9,18.0
2026-06-03 03:30:00,2026-06-03,3,night,pasture,22.2,76.9,18.0
2026-06-03 03:40:00,2026-06-03,3,night,pasture,22.1,76.8,17.8
2026-06-03 03:50:00,2026-06-03,3,night,pasture,22.0,76.7,17.7
2026-06-03 04:00:00,2026-06-03,4,night,pasture,21.9,76.7,17.6
2026-06-03 04:10:00,2026-06-03,4,night,pasture,21.8,76.6,17.5
2026-06-03 04:20:00,2026-06-03,4,night,pasture,21.7,76.6,17.4
2026-06-03 04:30:00,2026-06-03,4,night,pasture,21.6,76.5,17.3
2026-06-03 04:40:00,2026-06-03,4,night,pasture,21.5,76.5,17.2
2026-06-03 04:50:00,2026-06-03,4,night,pasture,21.4,76.4,17.1
2026-06-03 05:00:00,2026-06-03,5,night,pasture,21.3,76.3,17.0
2026-06-03 05:10:00,2026-06-03,5,night,pasture,21.2,76.3,16.8
2026-06-03 05:20:00,2026-06-03,5,night,pasture,21.1,76.2,16.7
2026-06-03 05:30:00,2026-06-03,5,night,pasture,21.0,76.2,16.6
2026-06-03 05:40:00,2026-06-03,5,night,pasture,20.9,76.1,16.5
2026-06-03 05:50:00,2026-06-03,5,night,pasture,20.8,76.1,16.4
2026-06-03 06:00:00,2026-06-03,6,day,pasture,20.6,76.1,16.3
2026-06-03 06:10:00,2026-06-03,6,day,pasture,20.5,76.1,16.2
2026-06-03 06:20:00,2026-06-03,6,day,pasture,20.4,76.0,16.0
2026-06-03 06:30:00,2026-06-03,6,day,pasture,20.3,76.0,15.9
2026-06-03 06:40:00,2026-06-03,6,day,pasture,20.2,76.0,15.9
2026-06-03 06:50:00,2026-06-03,6,day,pasture,20.1,76.0,15.8
2026-06-03 07:00:00,2026-06-03,7,day,pasture,20.0,78.1,16.1
2026-06-03 07:10:00,2026-06-03,7,day,pasture,19.9,86.0,17.5
2026-06-03 07:20:00,2026-06-03,7,day,pasture,19.7,90.2,18.0
2026-06-03 07:30:00,2026-06-03,7,day,pasture,19.7,90.3,18.0
2026-06-03 07:40:00,2026-06-03,7,day,pasture,19.7,90.3,18.1
2026-06-03 07:50:00,2026-06-03,7,day,pasture,19.6,90.3,18.0
2026-06-03 08:00:00,2026-06-03,8,day,pasture,19.6,90.3,18.0
2026-06-03 08:10:00,2026-06-03,8,day,pasture,19.6,89.7,17.9
2026-06-03 08:20:00,2026-06-03,8,day,pasture,19.3,83.8,16.5
2026-06-03 08:30:00,2026-06-03,8,day,pasture,18.9,85.5,16.5
2026-06-03 08:40:00,2026-06-03,8,day,pasture,18.8,86.4,16.5
2026-06-03 08:50:00,2026-06-03,8,day,pasture,18.8,87.0,16.6
2026-06-03 09:00:00,2026-06-03,9,day,pasture,19.4,94.2,18.4
2026-06-03 09:10:00,2026-06-03,9,day,pasture,20.3,94.8,19.4
2026-06-03 09:20:00,2026-06-03,9,day,pasture,20.6,89.3,18.8
2026-06-03 09:30:00,2026-06-03,9,day,pasture,20.7,86.3,18.3
2026-06-03 09:40:00,2026-06-03,9,day,pasture,20.8,84.6,18.1
2026-06-03 09:50:00,2026-06-03,9,day,pasture,21.0,87.0,18.8
2026-06-03 10:00:00,2026-06-03,10,day,pasture,21.5,87.1,19.2
2026-06-03 10:10:00,2026-06-03,10,day,pasture,21.6,86.8,19.3
2026-06-03 10:20:00,2026-06-03,10,day,pasture,21.9,87.4,19.7
2026-06-03 10:30:00,2026-06-03,10,day,pasture,22.1,89.5,20.3
2026-06-03 10:40:00,2026-06-03,10,day,pasture,22.3,88.3,20.3
2026-06-03 10:50:00,2026-06-03,10,day,pasture,22.4,88.8,20.5
2026-06-03 11:00:00,2026-06-03,11,day,pasture,22.6,88.0,20.5
2026-06-03 11:10:00,2026-06-03,11,day,pasture,22.8,87.3,20.6
2026-06-03 11:20:00,2026-06-03,11,day,pasture,23.3,88.1,21.2
2026-06-03 11:30:00,2026-06-03,11,day,pasture,23.7,90.1,22.0
2026-06-03 11:40:00,2026-06-03,11,day,pasture,24.7,90.0,22.9
2026-06-03 11:50:00,2026-06-03,11,day,pasture,23.9,70.1,18.1
2026-06-03 12:00:00,2026-06-03,12,day,pasture,20.8,81.2,17.5
2026-06-03 12:10:00,2026-06-03,12,day,pasture,20.1,84.1,17.3
2026-06-03 12:20:00,2026-06-03,12,day,pasture,19.8,86.5,17.5
2026-06-03 12:30:00,2026-06-03,12,day,pasture,20.4,87.2,18.2
2026-06-03 12:40:00,2026-06-03,12,day,pasture,20.2,85.5,17.7
2026-06-03 12:50:00,2026-06-03,12,day,pasture,20.8,81.8,17.5
2026-06-03 13:00:00,2026-06-03,13,day,pasture,20.1,81.8,16.9
2026-06-03 13:10:00,2026-06-03,13,day,pasture,20.0,82.8,16.9
2026-06-03 13:20:00,2026-06-03,13,day,pasture,20.5,83.2,17.6
2026-06-03 13:30:00,2026-06-03,13,day,pasture,19.7,82.7,16.6
2026-06-03 13:40:00,2026-06-03,13,day,pasture,20.8,80.9,17.4
2026-06-03 13:50:00,2026-06-03,13,day,pasture,21.3,80.8,17.8
2026-06-03 14:00:00,2026-06-03,14,day,pasture,20.8,84.1,18.0
2026-06-03 14:10:00,2026-06-03,14,day,pasture,20.1,82.6,17.1
2026-06-03 14:20:00,2026-06-03,14,day,pasture,19.4,81.5,16.2
2026-06-03 14:30:00,2026-06-03,14,day,pasture,19.5,86.1,17.1
2026-06-03 14:40:00,2026-06-03,14,day,pasture,19.0,88.4,17.0
2026-06-03 14:50:00,2026-06-03,14,day,pasture,19.0,89.9,17.3
2026-06-03 15:00:00,2026-06-03,15,day,pasture,18.7,95.0,17.9
2026-06-03 15:10:00,2026-06-03,15,day,pasture,18.6,96.0,18.0
2026-06-03 15:20:00,2026-06-03,15,day,pasture,18.2,96.7,17.7
2026-06-03 15:30:00,2026-06-03,15,day,pasture,18.3,96.5,17.7
2026-06-03 15:40:00,2026-06-03,15,day,pasture,18.2,96.8,17.7
2026-06-03 15:50:00,2026-06-03,15,day,pasture,18.1,97.3,17.6
2026-06-03 16:00:00,2026-06-03,16,day,pasture,18.4,98.0,18.0
2026-06-03 16:10:00,2026-06-03,16,day,pasture,18.6,98.2,18.3
2026-06-03 16:20:00,2026-06-03,16,day,pasture,18.7,98.5,18.5
2026-06-03 16:30:00,2026-06-03,16,day,pasture,18.5,98.6,18.3
2026-06-03 16:40:00,2026-06-03,16,day,pasture,17.8,98.3,17.5
2026-06-03 16:50:00,2026-06-03,16,day,pasture,17.8,98.4,17.5
2026-06-03 17:00:00,2026-06-03,17,day,pasture,17.8,98.7,17.6
2026-06-03 17:10:00,2026-06-03,17,day,pasture,17.6,98.8,17.4
2026-06-03 17:20:00,2026-06-03,17,day,pasture,17.5,99.0,17.4
2026-06-03 17:30:00,2026-06-03,17,day,pasture,17.5,99.0,17.4
2026-06-03 17:40:00,2026-06-03,17,day,pasture,17.5,99.1,17.4
2026-06-03 17:50:00,2026-06-03,17,day,pasture,17.5,99.3,17.4
2026-06-03 18:00:00,2026-06-03,18,night,pasture,17.5,99.4,17.4
2026-06-03 18:10:00,2026-06-03,18,night,pasture,17.4,99.4,17.3
2026-06-03 18:20:00,2026-06-03,18,night,pasture,17.3,99.5,17.2
2026-06-03 18:30:00,2026-06-03,18,night,pasture,17.2,99.5,17.2
2026-06-03 18:40:00,2026-06-03,18,night,pasture,17.2,99.6,17.1
2026-06-03 18:50:00,2026-06-03,18,night,pasture,17.3,99.7,17.2
2026-06-03 19:00:00,2026-06-03,19,night,pasture,17.1,99.7,17.1
2026-06-03 19:10:00,2026-06-03,19,night,pasture,17.2,99.8,17.2
2026-06-03 19:20:00,2026-06-03,19,night,pasture,17.1,99.8,17.1
2026-06-03 19:30:00,2026-06-03,19,night,pasture,17.1,99.9,17.1
2026-06-03 19:40:00,2026-06-03,19,night,pasture,17.0,99.9,17.0
2026-06-03 19:50:00,2026-06-03,19,night,pasture,17.0,100.0,17.0
2026-06-03 20:00:00,2026-06-03,20,night,pasture,17.0,100.0,17.0
2026-06-03 20:10:00,2026-06-03,20,night,pasture,17.1,100.0,17.1
2026-06-03 20:20:00,2026-06-03,20,night,pasture,17.0,100.0,17.0
2026-06-03 20:30:00,2026-06-03,20,night,pasture,16.9,100.0,16.9
2026-06-03 20:40:00,2026-06-03,20,night,pasture,16.9,100.0,16.9
2026-06-03 20:50:00,2026-06-03,20,night,pasture,16.9,100.0,16.9
2026-06-03 21:00:00,2026-06-03,21,night,pasture,16.9,100.0,16.9
2026-06-03 21:10:00,2026-06-03,21,night,pasture,16.9,100.0,16.9
2026-06-03 21:20:00,2026-06-03,21,night,pasture,16.9,100.0,16.9
2026-06-03 21:30:00,2026-06-03,21,night,pasture,16.9,100.0,16.9
2026-06-03 21:40:00,2026-06-03,21,night,pasture,16.8,100.0,16.8
2026-06-03 21:50:00,2026-06-03,21,night,pasture,16.7,100.0,16.7
2026-06-03 22:00:00,2026-06-03,22,night,pasture,16.8,100.0,16.8
2026-06-03 22:10:00,2026-06-03,22,night,pasture,16.7,100.0,16.7
2026-06-03 22:20:00,2026-06-03,22,night,pasture,16.6,100.0,16.6
2026-06-03 22:30:00,2026-06-03,22,night,pasture,16.6,100.0,16.5
2026-06-03 22:40:00,2026-06-03,22,night,pasture,16.6,100.0,16.6
2026-06-03 22:50:00,2026-06-03,22,night,pasture,16.6,100.0,16.6
2026-06-03 23:00:00,2026-06-03,23,night,pasture,16.6,100.0,16.6
2026-06-03 23:10:00,2026-06-03,23,night,pasture,16.6,100.0,16.6
2026-06-03 23:20:00,2026-06-03,23,night,pasture,16.6,100.0,16.6
2026-06-03 23:30:00,2026-06-03,23,night,pasture,16.7,100.0,16.7
2026-06-03 23:40:00,2026-06-03,23,night,pasture,16.6,100.0,16.6
2026-06-03 23:50:00,2026-06-03,23,night,pasture,16.7,100.0,16.7
2026-06-04 00:00:00,2026-06-04,0,night,pasture,16.5,100.0,16.5
2026-06-04 00:10:00,2026-06-04,0,night,pasture,16.4,100.0,16.4
2026-06-04 00:20:00,2026-06-04,0,night,pasture,16.3,100.0,16.3
2026-06-04 00:30:00,2026-06-04,0,night,pasture,16.1,100.0,16.1
2026-06-04 00:40:00,2026-06-04,0,night,pasture,16.1,100.0,16.1
2026-06-04 00:50:00,2026-06-04,0,night,pasture,16.2,100.0,16.2
2026-06-04 01:00:00,2026-06-04,1,night,pasture,16.2,100.0,16.2
2026-06-04 01:10:00,2026-06-04,1,night,pasture,16.2,100.0,16.2
2026-06-04 01:20:00,2026-06-04,1,night,pasture,16.1,100.0,16.1
2026-06-04 01:30:00,2026-06-04,1,night,pasture,16.1,100.0,16.1
2026-06-04 01:40:00,2026-06-04,1,night,pasture,16.1,100.0,16.1
2026-06-04 01:50:00,2026-06-04,1,night,pasture,15.9,100.0,15.9
2026-06-04 02:00:00,2026-06-04,2,night,pasture,15.9,100.0,15.9
2026-06-04 02:10:00,2026-06-04,2,night,pasture,15.7,100.0,15.7
2026-06-04 02:20:00,2026-06-04,2,night,pasture,15.9,100.0,15.9
2026-06-04 02:30:00,2026-06-04,2,night,pasture,15.8,100.0,15.8
2026-06-04 02:40:00,2026-06-04,2,night,pasture,15.9,100.0,15.9
2026-06-04 02:50:00,2026-06-04,2,night,pasture,15.8,100.0,15.8
2026-06-04 03:00:00,2026-06-04,3,night,pasture,15.7,100.0,15.7
2026-06-04 03:10:00,2026-06-04,3,night,pasture,15.6,100.0,15.6
2026-06-04 03:20:00,2026-06-04,3,night,pasture,15.5,100.0,15.5
2026-06-04 03:30:00,2026-06-04,3,night,pasture,15.5,100.0,15.5
2026-06-04 03:40:00,2026-06-04,3,night,pasture,15.6,100.0,15.6
2026-06-04 03:50:00,2026-06-04,3,night,pasture,15.8,100.0,15.8
2026-06-04 04:00:00,2026-06-04,4,night,pasture,15.9,100.0,15.9
2026-06-04 04:10:00,2026-06-04,4,night,pasture,15.9,100.0,15.9
2026-06-04 04:20:00,2026-06-04,4,night,pasture,16.0,100.0,16.0
2026-06-04 04:30:00,2026-06-04,4,night,pasture,15.9,100.0,15.9
2026-06-04 04:40:00,2026-06-04,4,night,pasture,16.1,100.0,16.1
2026-06-04 04:50:00,2026-06-04,4,night,pasture,15.9,100.0,15.9
2026-06-04 05:00:00,2026-06-04,5,night,pasture,15.9,100.0,15.9
2026-06-04 05:10:00,2026-06-04,5,night,pasture,15.9,100.0,15.9
2026-06-04 05:20:00,2026-06-04,5,night,pasture,15.9,100.0,15.9
2026-06-04 05:30:00,2026-06-04,5,night,pasture,15.5,100.0,15.5
2026-06-04 05:40:00,2026-06-04,5,night,pasture,15.4,100.0,15.4
2026-06-04 05:50:00,2026-06-04,5,night,pasture,15.4,100.0,15.4
2026-06-04 06:00:00,2026-06-04,6,day,pasture,15.4,100.0,15.4
2026-06-04 06:10:00,2026-06-04,6,day,pasture,15.3,100.0,15.3
2026-06-04 06:20:00,2026-06-04,6,day,pasture,15.2,100.0,15.2
2026-06-04 06:30:00,2026-06-04,6,day,pasture,15.2,100.0,15.2
2026-06-04 06:40:00,2026-06-04,6,day,pasture,15.3,100.0,15.3
2026-06-04 06:50:00,2026-06-04,6,day,pasture,15.4,100.0,15.4
2026-06-04 07:00:00,2026-06-04,7,day,pasture,15.5,100.0,15.5
2026-06-04 07:10:00,2026-06-04,7,day,pasture,15.7,100.0,15.7
2026-06-04 07:20:00,2026-06-04,7,day,pasture,15.8,100.0,15.8
2026-06-04 07:30:00,2026-06-04,7,day,pasture,15.8,100.0,15.8
2026-06-04 07:40:00,2026-06-04,7,day,pasture,15.9,100.0,15.9
2026-06-04 07:50:00,2026-06-04,7,day,pasture,16.1,100.0,16.1
2026-06-04 08:00:00,2026-06-04,8,day,pasture,16.4,100.0,16.4
2026-06-04 08:10:00,2026-06-04,8,day,pasture,16.5,100.0,16.5
2026-06-04 08:20:00,2026-06-04,8,day,pasture,16.6,100.0,16.6
2026-06-04 08:30:00,2026-06-04,8,day,pasture,16.8,100.0,16.8
2026-06-04 08:40:00,2026-06-04,8,day,pasture,17.0,100.0,17.0
2026-06-04 08:50:00,2026-06-04,8,day,pasture,17.3,100.0,17.3
2026-06-04 09:00:00,2026-06-04,9,day,pasture,17.8,100.0,17.8
2026-06-04 09:10:00,2026-06-04,9,day,pasture,18.2,100.0,18.2
2026-06-04 09:20:00,2026-06-04,9,day,pasture,18.2,100.0,18.2
2026-06-04 09:30:00,2026-06-04,9,day,pasture,18.4,100.0,18.4
2026-06-04 09:40:00,2026-06-04,9,day,pasture,19.5,100.0,19.5
2026-06-04 09:50:00,2026-06-04,9,day,pasture,20.2,100.0,20.2
2026-06-04 10:00:00,2026-06-04,10,day,pasture,20.8,99.6,20.7
2026-06-04 10:10:00,2026-06-04,10,day,pasture,20.9,98.7,20.6
2026-06-04 10:20:00,2026-06-04,10,day,pasture,20.8,98.4,20.5
2026-06-04 10:30:00,2026-06-04,10,day,pasture,22.9,100.0,22.9
2026-06-04 10:40:00,2026-06-04,10,day,pasture,24.1,100.0,24.1
2026-06-04 10:50:00,2026-06-04,10,day,pasture,22.0,84.7,19.3
2026-06-04 11:00:00,2026-06-04,11,day,pasture,22.0,83.0,18.9
2026-06-04 11:10:00,2026-06-04,11,day,pasture,23.9,78.5,20.0
2026-06-04 11:20:00,2026-06-04,11,day,pasture,23.1,73.9,18.2
2026-06-04 11:30:00,2026-06-04,11,day,pasture,22.9,73.2,17.9
2026-06-04 11:40:00,2026-06-04,11,day,pasture,22.4,74.3,17.6
2026-06-04 11:50:00,2026-06-04,11,day,pasture,21.7,75.6,17.2
2026-06-04 12:00:00,2026-06-04,12,day,pasture,20.8,75.5,16.3
2026-06-04 12:10:00,2026-06-04,12,day,pasture,20.5,73.9,15.6
2026-06-04 12:20:00,2026-06-04,12,day,pasture,20.3,76.4,16.0
2026-06-04 12:30:00,2026-06-04,12,day,pasture,20.1,77.4,16.0
2026-06-04 12:40:00,2026-06-04,12,day,pasture,20.1,77.1,16.0
2026-06-04 12:50:00,2026-06-04,12,day,pasture,21.6,77.5,17.5
2026-06-04 13:00:00,2026-06-04,13,day,pasture,20.9,74.8,16.3
2026-06-04 13:10:00,2026-06-04,13,day,pasture,20.5,77.4,16.4
2026-06-04 13:20:00,2026-06-04,13,day,pasture,20.1,78.3,16.1
2026-06-04 13:30:00,2026-06-04,13,day,pasture,19.6,80.3,16.1
2026-06-04 13:40:00,2026-06-04,13,day,pasture,19.6,78.4,15.8
2026-06-04 13:50:00,2026-06-04,13,day,pasture,19.1,81.0,15.8
2026-06-04 14:00:00,2026-06-04,14,day,pasture,19.2,81.0,15.9
2026-06-04 14:10:00,2026-06-04,14,day,pasture,19.0,85.1,16.5
2026-06-04 14:20:00,2026-06-04,14,day,pasture,19.5,87.6,17.4
2026-06-04 14:30:00,2026-06-04,14,day,pasture,19.5,89.3,17.7
2026-06-04 14:40:00,2026-06-04,14,day,pasture,18.3,85.1,15.8
2026-06-04 14:50:00,2026-06-04,14,day,pasture,19.3,89.1,17.4
2026-06-04 15:00:00,2026-06-04,15,day,pasture,20.1,84.9,17.5
2026-06-04 15:10:00,2026-06-04,15,day,pasture,20.5,82.5,17.4
2026-06-04 15:20:00,2026-06-04,15,day,pasture,20.9,81.4,17.6
2026-06-04 15:30:00,2026-06-04,15,day,pasture,21.2,81.5,17.9
2026-06-04 15:40:00,2026-06-04,15,day,pasture,21.1,79.2,17.3
2026-06-04 15:50:00,2026-06-04,15,day,pasture,21.1,81.6,17.8
2026-06-04 16:00:00,2026-06-04,16,day,pasture,20.5,77.4,16.4
2026-06-04 16:10:00,2026-06-04,16,day,pasture,20.4,82.2,17.3
2026-06-04 16:20:00,2026-06-04,16,day,pasture,19.2,82.8,16.2
2026-06-04 16:30:00,2026-06-04,16,day,pasture,18.3,86.2,16.0
2026-06-04 16:40:00,2026-06-04,16,day,pasture,18.0,88.7,16.1
2026-06-04 16:50:00,2026-06-04,16,day,pasture,18.2,89.6,16.4
2026-06-04 17:00:00,2026-06-04,17,day,pasture,18.1,90.2,16.4
2026-06-04 17:10:00,2026-06-04,17,day,pasture,18.2,89.4,16.4
2026-06-04 17:20:00,2026-06-04,17,day,pasture,18.4,91.0,16.9
2026-06-04 17:30:00,2026-06-04,17,day,pasture,18.3,93.1,17.2
2026-06-04 17:40:00,2026-06-04,17,day,pasture,18.3,92.9,17.1
